date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:27:44	46008/46008	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:43%20GMT	https://goturkiye.com/persembe	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/persembe.html	(from https://goturkiye.com/sustainable-destinations)
02:27:45	47982/47982	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:44%20GMT	https://goturkiye.com/mudurnu	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/mudurnu.html	(from https://goturkiye.com/sustainable-destinations)
02:27:46	49109/49109	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:45%20GMT	https://goturkiye.com/local-shops-artisans	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/local-shops-artisans.html	(from https://goturkiye.com/sustainable-experiences)
02:27:47	135896/135896	---M--	200	added ('OK')	image/jpeg	etag:%221b5bf765f135505466be77d21ee8afde%22	https://cdn.goturkiye.com/istanbul-v2/istanbul-desktop-kapak.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/istanbul-v2/istanbul-desktop-kapak.jpg	(from https://goturkiye.com/blogs)
02:27:47	32177/32177	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:47%20GMT	https://goturkiye.com/5-turkish-winter-drinks-you-can-enjoy	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/5-turkish-winter-drinks-you-can-enjoy.html	(from https://goturkiye.com/blogs)
02:27:49	17108/17108	---M--	200	added ('OK')	image/jpeg	etag:%221c0dd7d96cece07bef98f5770d98f608%22	https://cdn.goturkiye.com/goturkiye/shutterstock327170444-kartjpg-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/shutterstock327170444-kartjpg-1.jpg	(from https://goturkiye.com/blogs)
02:27:49	40741/40741	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:49%20GMT	https://goturkiye.com/how-to-capture-the-snow-capped-mountains-of-anatolia	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/how-to-capture-the-snow-capped-mountains-of-anatolia.html	(from https://goturkiye.com/blogs)
02:27:51	32415/32415	---M--	200	added ('OK')	image/jpeg	etag:%2269d264f85d2ec8bf54400e7a7b141fc0%22	https://cdn.goturkiye.com/goturkiye/shutterstock2119892549-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/shutterstock2119892549-kart.jpg	(from https://goturkiye.com/blogs)
02:27:51	33388/33388	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:51%20GMT	https://goturkiye.com/keep-abreast-of-the-frozen-winter-lake-cildir	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/keep-abreast-of-the-frozen-winter-lake-cildir.html	(from https://goturkiye.com/blogs)
02:27:53	16401/16401	---M--	200	added ('OK')	image/jpeg	etag:%22df9446fd58c213c6f08b08c2c0c658aa%22	https://cdn.goturkiye.com/goturkiye/shutterstock1167766189-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/shutterstock1167766189-kart.jpg	(from https://goturkiye.com/blogs)
02:27:54	41211/41211	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:53%20GMT	https://goturkiye.com/open-air-museums-of-turkiye	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/open-air-museums-of-turkiye.html	(from https://goturkiye.com/blogs)
02:27:55	31510/31510	---M--	200	added ('OK')	image/jpeg	etag:%2297d9003c88172b76b3b6cadc9851c91c%22	https://cdn.goturkiye.com/goturkiye/shutterstock2137548325-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/shutterstock2137548325-kart.jpg	(from https://goturkiye.com/blogs)
02:27:55	41759/41759	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:55%20GMT	https://goturkiye.com/one-of-the-largest-canyons-in-the-world-ihlara-valley	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/one-of-the-largest-canyons-in-the-world-ihlara-valley.html	(from https://goturkiye.com/blogs)
02:27:57	22673/22673	---M--	200	added ('OK')	image/jpeg	etag:%220a39d393dcc3b2bb2e00760d5e90f8e1%22	https://cdn.goturkiye.com/goturkiye/shutterstock2119507637-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/shutterstock2119507637-kart.jpg	(from https://goturkiye.com/blogs)
02:27:57	31121/31121	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:57%20GMT	https://goturkiye.com/the-best-tourism-villages:-tarakli-mustafapasa	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/the-best-tourism-villages_-tarakli-mustafapasa.html	(from https://goturkiye.com/blogs)
02:27:59	24332/24332	---M--	200	added ('OK')	image/jpeg	etag:%2235dd16f05d49c2a0dd25b2383bebd20b%22	https://cdn.goturkiye.com/goturkey/sakaryataraklithumbnail.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/sakaryataraklithumbnail.jpg	(from https://goturkiye.com/blogs)
02:27:59	48736/48736	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:27:59%20GMT	https://goturkiye.com/roaming-the-lands-where-it-all-started	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/roaming-the-lands-where-it-all-started.html	(from https://goturkiye.com/blogs)
02:28:01	124196/124196	---M--	200	added ('OK')	image/jpeg	etag:%223938f04e2ef31b7e58de705fec01a840%22	https://cdn.goturkiye.com/goturkey/kapak-gorseli-2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/kapak-gorseli-2.jpg	(from https://goturkiye.com/blogs)
02:28:02	33996/33996	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:01%20GMT	https://goturkiye.com/the-city-where-continents-meet	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/the-city-where-continents-meet.html	(from https://goturkiye.com/blogs)
02:28:03	25681/25681	---M--	200	added ('OK')	image/jpeg	etag:%22dcd598337aa63fa9d3593b228abbcfe5%22	https://cdn.goturkiye.com/goturkey/4-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/4-kart.jpg	(from https://goturkiye.com/blogs)
02:28:03	40085/40085	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:03%20GMT	https://goturkiye.com/istanbul-is-the-new-cool-shopping-at-its-best	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/istanbul-is-the-new-cool-shopping-at-its-best.html	(from https://goturkiye.com/blogs)
02:28:05	52545/52545	---M--	200	added ('OK')	image/jpeg	etag:%22184668208b6c693cb7e588124ef60874%22	https://cdn.goturkiye.com/goturkey/3-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/3-kart.jpg	(from https://goturkiye.com/blogs)
02:28:05	41571/41571	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:05%20GMT	https://goturkiye.com/turkiye-a-winter-wonderland	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/turkiye-a-winter-wonderland.html	(from https://goturkiye.com/blogs)
02:28:07	15865/15865	---M--	200	added ('OK')	image/jpeg	etag:%227212fd98087bcc8254261409b626965d%22	https://cdn.goturkiye.com/goturkey/2-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/2-kart.jpg	(from https://goturkiye.com/blogs)
02:28:08	30728/30728	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:07%20GMT	https://goturkiye.com/relieve-asthma-and-allergies-in-eastern-anatolian-salt-caves	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/relieve-asthma-and-allergies-in-eastern-anatolian-salt-caves.html	(from https://goturkiye.com/blogs)
02:28:09	79533/79533	---M--	200	added ('OK')	image/jpeg	etag:%22d4fd60e5f066da245978586c674480d4%22	https://cdn.goturkiye.com/goturkey/24-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/24-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:09	34626/34626	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:09%20GMT	https://goturkiye.com/tea-as-a-symbol-of-common-life-and-culture-in-anatolia	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/tea-as-a-symbol-of-common-life-and-culture-in-anatolia.html	(from https://goturkiye.com/blogs)
02:28:11	23128/23128	---M--	200	added ('OK')	image/jpeg	etag:%22acebd13e85e77505851a058521f1db0c%22	https://cdn.goturkiye.com/goturkey/22-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/22-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:12	34003/34003	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:11%20GMT	https://goturkiye.com/cultural-capital-of-the-turkish-world-bursa-1	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/cultural-capital-of-the-turkish-world-bursa-1.html	(from https://goturkiye.com/blogs)
02:28:13	36891/36891	---M--	200	added ('OK')	image/jpeg	etag:%2270f30c62eb5a30ec30c110d5154e8b28%22	https://cdn.goturkiye.com/goturkey/21-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/21-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:13	49100/49100	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:13%20GMT	https://goturkiye.com/an-earthly-paradise-cappadocia	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/an-earthly-paradise-cappadocia.html	(from https://goturkiye.com/blogs)
02:28:15	20213/20213	---M--	200	added ('OK')	image/jpeg	etag:%229f6bfd9705477ab72fcd6d6859142d0e%22	https://cdn.goturkiye.com/goturkey/20-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/20-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:15	42092/42092	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:15%20GMT	https://goturkiye.com/istanbul-a-gastronomy-capital	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/istanbul-a-gastronomy-capital.html	(from https://goturkiye.com/blogs)
02:28:17	17293/17293	---M--	200	added ('OK')	image/jpeg	etag:%22a724f62cfed29eddc9e949c4bbd9a284%22	https://cdn.goturkiye.com/goturkey/19-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/19-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:18	66496/66496	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:17%20GMT	https://goturkiye.com/exploring-seljuk-architecture-in-konya	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/exploring-seljuk-architecture-in-konya.html	(from https://goturkiye.com/blogs)
02:28:19	55238/55238	---M--	200	added ('OK')	image/jpeg	etag:%22b994c383fa65a53af6c33b588a95114a%22	https://cdn.goturkiye.com/goturkey/18-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/18-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:19	31965/31965	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:19%20GMT	https://goturkiye.com/time-for-fun-kocaelis-ormanya-nature-park	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/time-for-fun-kocaelis-ormanya-nature-park.html	(from https://goturkiye.com/blogs)
02:28:21	32687/32687	---M--	200	added ('OK')	image/jpeg	etag:%2272461c15d417358d823ad4d4c2c1ceb3%22	https://cdn.goturkiye.com/goturkey/17-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/17-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:22	45829/45829	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:21%20GMT	https://goturkiye.com/istanbul-heir-to-empires	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/istanbul-heir-to-empires.html	(from https://goturkiye.com/blogs)
02:28:23	28318/28318	---M--	200	added ('OK')	image/jpeg	etag:%227e7f45a19d538c2133c49e5c4033e2f5%22	https://cdn.goturkiye.com/goturkey/16-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/16-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:23	70279/70279	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:23%20GMT	https://goturkiye.com/top-12-sustainable-trips-in-turkiye	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/top-12-sustainable-trips-in-turkiye.html	(from https://goturkiye.com/blogs)
02:28:25	28571/28571	---M--	200	added ('OK')	image/jpeg	etag:%22b6a880e8c3289d61b772d1287931801a%22	https://cdn.goturkiye.com/goturkey/15-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/15-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:25	43999/43999	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:25%20GMT	https://goturkiye.com/travelling-back-to-the-dawn-of-civilization	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/travelling-back-to-the-dawn-of-civilization.html	(from https://goturkiye.com/blogs)
02:28:27	20913/20913	---M--	200	added ('OK')	image/jpeg	etag:%2285727b2452ad02ba470feac3d2bc986d%22	https://cdn.goturkiye.com/goturkey/1-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-kart.jpg	(from https://goturkiye.com/blogs)
02:28:28	41886/41886	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:27%20GMT	https://goturkiye.com/tas-tepeler-the-land-of-mysterious-stone-hills	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/tas-tepeler-the-land-of-mysterious-stone-hills.html	(from https://goturkiye.com/blogs)
02:28:29	27652/27652	---M--	200	added ('OK')	image/jpeg	etag:%224185038b3f39c17454fcf5aa77f435a1%22	https://cdn.goturkiye.com/goturkey/kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/kart.jpg	(from https://goturkiye.com/blogs)
02:28:29	45857/45857	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:29%20GMT	https://goturkiye.com/insider-tips-izmirs-cittaslow-town-of-foca	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/insider-tips-izmirs-cittaslow-town-of-foca.html	(from https://goturkiye.com/blogs)
02:28:31	20397/20397	---M--	200	added ('OK')	image/jpeg	etag:%229aa1f5e71b7a534169e4ff25722039ef%22	https://cdn.goturkiye.com/goturkey/14-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/14-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:32	41546/41546	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:31%20GMT	https://goturkiye.com/rich-seafood-culture-of-the-turkish-peninsula	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/rich-seafood-culture-of-the-turkish-peninsula.html	(from https://goturkiye.com/blogs)
02:28:33	35291/35291	---M--	200	added ('OK')	image/jpeg	etag:%2275a42b3328bf4c0537acea4c52568e8f%22	https://cdn.goturkiye.com/goturkey/1shutterstock1882887244.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1shutterstock1882887244.jpg	(from https://goturkiye.com/blogs)
02:28:33	43593/43593	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:33%20GMT	https://goturkiye.com/an-epicurean-journey-into-anatolia	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/an-epicurean-journey-into-anatolia.html	(from https://goturkiye.com/blogs)
02:28:35	17365/17365	---M--	200	added ('OK')	image/jpeg	etag:%22626033ab8b1cf810c9931c4430f1d77c%22	https://cdn.goturkiye.com/goturkey/13-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/13-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:36	32583/32583	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:35%20GMT	https://goturkiye.com/delight-your-senses-in-the-turkaegean	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/delight-your-senses-in-the-turkaegean.html	(from https://goturkiye.com/blogs)
02:28:37	27599/27599	---M--	200	added ('OK')	image/jpeg	etag:%22a1da52b46f326745769855add9446d3f%22	https://cdn.goturkiye.com/goturkey/kapak-gorseli-kart.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/kapak-gorseli-kart.jpg	(from https://goturkiye.com/blogs)
02:28:38	31074/31074	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:37%20GMT	https://goturkiye.com/5-cross-continental-races-and-sports-events-turkiye-hosts-annually	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/5-cross-continental-races-and-sports-events-turkiye-hosts-annually.html	(from https://goturkiye.com/blogs)
02:28:39	22836/22836	---M--	200	added ('OK')	image/jpeg	etag:%22c67814181f955c0686584af1e741f1e7%22	https://cdn.goturkiye.com/goturkey/1-thumnail.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/1-thumnail.jpg	(from https://goturkiye.com/blogs)
02:28:39	39885/39885	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:39%20GMT	https://goturkiye.com/turkish-self-care-products-and-how-to-use-them	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/turkish-self-care-products-and-how-to-use-them.html	(from https://goturkiye.com/blogs)
02:28:41	21723/21723	---M--	200	added ('OK')	image/jpeg	etag:%222e64e10ca9ecd47d159e9e19252c1338%22	https://cdn.goturkiye.com/goturkey/12-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/12-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:41	34462/34462	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:41%20GMT	https://goturkiye.com/5-hiking-spots-to-enjoy-fresh-air-in-istanbul	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/5-hiking-spots-to-enjoy-fresh-air-in-istanbul.html	(from https://goturkiye.com/blogs)
02:28:43	43487/43487	---M--	200	added ('OK')	image/jpeg	etag:%22ecba261645572ccb039d826878dda190%22	https://cdn.goturkiye.com/goturkey/thumnail.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/thumnail.jpg	(from https://goturkiye.com/blogs)
02:28:44	37934/37934	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:43%20GMT	https://goturkiye.com/a-taste-of-the-turkish-riviera	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/a-taste-of-the-turkish-riviera.html	(from https://goturkiye.com/blogs)
02:28:45	26180/26180	---M--	200	added ('OK')	image/jpeg	etag:%22d84d182e8595fcb467fb49110c0fa698%22	https://cdn.goturkiye.com/goturkey/11-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/11-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:45	41859/41859	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:45%20GMT	https://goturkiye.com/all-you-need-to-know-about-istanbuls-friendly-cats	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/all-you-need-to-know-about-istanbuls-friendly-cats.html	(from https://goturkiye.com/blogs)
02:28:47	15192/15192	---M--	200	added ('OK')	image/jpeg	etag:%227b7e677cbf3d934b11aa4ea5d1a6b88d%22	https://cdn.goturkiye.com/goturkey/450x300allyou.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/450x300allyou.jpg	(from https://goturkiye.com/blogs)
02:28:48	32055/32055	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:48%20GMT	https://goturkiye.com/local-products-turkish-textiles-and-where-to-find-them	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/local-products-turkish-textiles-and-where-to-find-them.html	(from https://goturkiye.com/blogs)
02:28:49	15614/15614	---M--	200	added ('OK')	image/jpeg	etag:%22043c309b12476679db9602880315985a%22	https://cdn.goturkiye.com/goturkey/10-450x300.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/10-450x300.jpg	(from https://goturkiye.com/blogs)
02:28:50	43179/43179	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:28:49%20GMT	https://goturkiye.com/on-fertile-lands-turkaegean	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/on-fertile-lands-turkaegean.html	(from https://goturkiye.com/blogs)
02:28:51	30789/30789	---M--	200	added ('OK')	image/jpeg	etag:%22c020790d955e8572699ef21b98d0ecd9%22	https://cdn.goturkiye.com/goturkey/whatsapp-image-2022-10-03-at-16.40.01.jpeg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkey/whatsapp-image-2022-10-03-at-16.40.01.jpg	(from https://goturkiye.com/blogs)
